Simulator Output
Simulator Output
Simulator Output
Simulator Output
Simulator Output
Simulator Output
Simulator Output
Simulator Output
Simulator Output
Simulator Output
V,uA
0.5295295295295295,16.620471224751924
0.5315315315315314,16.572312550248494
0.5335335335335336,16.663973570009837
0.5355355355355356,16.514798019091703
0.5375375375375375,16.925408866094955
0.5395395395395395,16.14772686317488
0.5415415415415414,16.355491291646985
0.5435435435435436,17.148704593300494
0.5455455455455456,16.512793241297278
0.5475475475475475,17.03975847407633
0.5495495495495495,16.467119392115176
0.5515515515515514,16.74825853898349
0.5535535535535536,16.700453902672056
0.5555555555555556,16.743010205275898
0.5575575575575575,16.251913266647826
0.5595595595595595,15.818889655378968
0.5615615615615615,16.502478305397673
0.5635635635635636,16.366070850927226
0.5655655655655656,16.26356729168271
0.5675675675675675,16.35621760122358
0.5695695695695695,16.389423129874015
0.5715715715715715,16.409739855385677
0.5735735735735736,16.7782663596236
0.5755755755755756,16.276486195019118
0.5775775775775776,16.36236519750213
0.5795795795795795,16.230311747186438
0.5815815815815815,16.220534720026397
0.5835835835835836,16.072523383286057
0.5855855855855856,15.937250947487193
0.5875875875875876,16.39717334989536
0.5895895895895895,15.468016835359105
0.5915915915915915,16.2709111992582
0.5935935935935936,16.34939024861989
0.5955955955955956,15.88715556993735
0.5975975975975976,16.449304890355467
0.5995995995995995,16.438404709720132
0.6016016016016015,16.384786993057926
0.6036036036036037,15.813534834801361
0.6056056056056056,16.167865719963302
0.6076076076076076,15.862238325130715
0.6096096096096095,17.111716975779963
0.6116116116116117,15.821887693628355
0.6136136136136137,16.31050206511578
0.6156156156156156,16.288564990736244
0.6176176176176176,16.62285020329082
0.6196196196196195,16.00545126532661
0.6216216216216217,16.024080071632973
0.6236236236236237,16.71022096434576
0.6256256256256256,16.205531835463653
0.6276276276276276,16.14229511925632
0.6296296296296295,15.836011993032061
0.6316316316316317,15.644377231552708
0.6336336336336337,16.13822430502903
0.6356356356356356,15.800444804959582
0.6376376376376376,16.10336230036558
0.6396396396396395,16.03046179593046
0.6416416416416417,15.537607530033394
0.6436436436436437,15.482056545721719
0.6456456456456456,15.57138701379668
0.6476476476476476,15.962783985033054
0.6496496496496496,16.234585444584788
0.6516516516516517,16.163428473352585
0.6536536536536537,15.7410422312932
0.6556556556556556,15.62469842207233
0.6576576576576576,16.546030282376183
0.6596596596596596,15.942759438555518
0.6616616616616617,15.337634231467273
0.6636636636636637,16.01364019201569
0.6656656656656657,15.421028136010166
0.6676676676676676,15.698006622107014
0.6696696696696696,16.31106498626405
0.6716716716716717,15.917868977636287
0.6736736736736737,16.025786649345367
0.6756756756756757,15.965034210739116
0.6776776776776776,16.045193896106266
0.6796796796796796,15.81333208684549
0.6816816816816818,15.900537869831764
0.6836836836836837,15.435697736277792
0.6856856856856857,15.95616447031191
0.6876876876876876,15.49609206372515
0.6896896896896896,15.904712276622998
0.6916916916916918,15.360957941773014
0.6936936936936937,15.529132028068659
0.6956956956956957,15.565820698243892
0.6976976976976976,15.535482643523576
0.6996996996996996,16.017138811920262
0.7017017017017018,15.598389706660367
0.7037037037037037,16.203233188871337
0.7057057057057057,15.688803742666204
0.7077077077077076,15.41368579692421
0.7097097097097096,16.10858716599723
0.7117117117117118,15.440351631440778
0.7137137137137137,15.37705002982908
0.7157157157157157,15.375795886543475
0.7177177177177176,15.210632977343742
0.7197197197197196,15.288902952372919
0.7217217217217218,15.84692019179332
0.7237237237237237,15.274646088945735
0.7257257257257257,15.060460241082932
0.7277277277277276,15.400039526864902
0.7297297297297298,15.332564813482197
0.7317317317317318,15.704012509238122
0.7337337337337337,15.210321287397948
0.7357357357357357,15.735121808184191
0.7377377377377377,15.423977780071967
0.7397397397397398,14.81566120085769
0.7417417417417418,15.420915409349302
0.7437437437437437,15.505826506269424
0.7457457457457457,15.418795608477687
0.7477477477477477,15.820508670155993
0.7497497497497498,15.44929495911395
0.7517517517517518,15.4136895867805
0.7537537537537538,15.435610694428616
0.7557557557557557,14.817626071015432
0.7577577577577577,15.666369599817886
0.7597597597597598,15.432020790570322
0.7617617617617618,15.354313916361455
0.7637637637637638,14.486583019755344
0.7657657657657657,15.581196647361628
0.7677677677677677,15.752729595046047
0.7697697697697699,15.256851561962291
0.7717717717717718,14.786115815530032
0.7737737737737738,14.6983132753389
0.7757757757757757,14.544919424005357
0.7777777777777777,14.98546185280763
0.7797797797797799,15.343421511603974
0.7817817817817818,15.925884524553831
0.7837837837837838,15.255679660840107
0.7857857857857857,14.746961639333222
0.7877877877877877,15.591909050901341
0.7897897897897899,14.938222279875438
0.7917917917917918,15.239129649004344
0.7937937937937938,14.828329613746051
0.7957957957957957,15.37570098375414
0.7977977977977977,15.326215383649291
0.7997997997997999,14.920604984832353
0.8018018018018018,14.687106730331976
0.8038038038038038,14.82504689229844
0.8058058058058057,15.504863399289464
0.8078078078078077,15.590302577839552
0.8098098098098099,14.901387301590946
0.8118118118118118,15.213409768110868
0.8138138138138138,14.992259217461461
0.8158158158158157,14.919963243178342
0.8178178178178177,15.271507554907751
0.8198198198198199,15.25705591618457
0.8218218218218218,14.229814581493125
0.8238238238238238,15.34571480177095
0.8258258258258258,14.69860048260961
0.8278278278278277,14.802675178762376
0.8298298298298299,14.487595469939363
0.8318318318318318,14.65015572806911
0.8338338338338338,14.291638597979667
0.8358358358358358,14.749827506494258
0.8378378378378377,14.535792425239427
0.8398398398398399,14.719404503011418
0.8418418418418419,14.70439165980156
0.8438438438438438,14.668146407648607
0.8458458458458458,14.168116301165384
0.8478478478478477,15.045752126010317
0.8498498498498499,15.269318821232593
0.8518518518518519,14.9259171013496
0.8538538538538538,14.796124734529577
0.8558558558558558,14.455048999444713
0.8578578578578577,14.272866104111436
0.8598598598598599,14.529298814884811
0.8618618618618619,15.01467006414877
0.8638638638638638,14.417079550237746
0.8658658658658658,14.456906412276421
0.867867867867868,14.536564516754318
0.8698698698698699,14.833856307492942
0.8718718718718719,14.776355757987478
0.8738738738738738,14.508872361014165
0.8758758758758758,13.954563110403301
0.877877877877878,14.752977034228854
0.8798798798798799,14.790968982536926
0.8818818818818819,14.08587966259698
0.8838838838838838,13.953352882268728
0.8858858858858858,14.741278691360943
0.887887887887888,14.081444332710115
0.8898898898898899,14.299635743557582
0.8918918918918919,14.76424553668211
0.8938938938938938,14.388920238002155
0.8958958958958958,14.22182284414259
0.897897897897898,14.324248932693848
0.8998998998998999,14.829847401522049
0.9019019019019019,14.385589668489729
0.9039039039039038,14.435296804024034
0.9059059059059058,14.689524121353898
0.907907907907908,14.654126797893158
0.9099099099099099,14.325602293708684
0.9119119119119119,14.30693655291399
0.9139139139139139,14.544503993834866
0.9159159159159158,14.415878015621994
0.917917917917918,14.5065302191908
0.91991991991992,14.025560700022579
0.9219219219219219,13.787750369833699
0.9239239239239239,14.43599079335401
0.9259259259259258,14.442328423469174
0.927927927927928,13.304737103341848
0.92992992992993,14.218647485864272
0.9319319319319319,14.634545253234807
0.9339339339339339,14.529359055540736
0.9359359359359358,14.476550121979434
0.937937937937938,14.622584373391383
0.93993993993994,14.349666470080813
0.9419419419419419,13.831461752722394
0.9439439439439439,14.114926730049929
0.9459459459459458,14.131027600975651
0.947947947947948,14.417747412600185
0.94994994994995,14.114136445241535
0.9519519519519519,13.931759580832223
0.9539539539539539,13.869720584236546
0.9559559559559558,14.378686004474977
0.957957957957958,14.120136586187837
0.95995995995996,13.918746062755302
0.9619619619619619,14.329429987717884
0.9639639639639639,13.939085647369675
0.9659659659659658,13.271655796051606
0.967967967967968,14.777059277740536
0.96996996996997,14.365926471411106
0.9719719719719719,13.847437518168782
0.9739739739739739,13.806678485120367
0.9759759759759759,13.684565165255467
0.977977977977978,13.53421982935887
0.97997997997998,13.9840811394304
0.9819819819819819,13.560264974860612
0.9839839839839839,13.344375164383237
0.9859859859859861,13.70118879355718
0.987987987987988,13.745591119912962
0.98998998998999,14.20869372520094
0.991991991991992,13.748288818493311
0.9939939939939939,14.215247602348107
0.9959959959959961,13.507334034738065
0.997997997997998,13.597776071978238
1.0,13.74218302736558
1.0,3.527723042369757
0.997997997997998,3.7543962869241385
0.995995995995996,3.410993729851871
0.993993993993994,3.3467192426001335
0.991991991991992,4.179851912351024
0.98998998998999,3.1267847348392195
0.987987987987988,3.3635468261937906
0.985985985985986,3.6900566563174166
0.983983983983984,3.5807082681100137
0.9819819819819819,3.1464081630775875
0.97997997997998,3.280016875832433
0.977977977977978,4.184574035330266
0.975975975975976,3.647800127994338
0.973973973973974,3.4255148045585946
0.9719719719719719,3.402060027185427
0.96996996996997,3.376976976232127
0.967967967967968,2.825803696072176
0.965965965965966,3.3734676687565712
0.963963963963964,3.400999147277569
0.9619619619619619,4.114115724279042
0.95995995995996,2.9199983400527207
0.957957957957958,3.2889836865712785
0.955955955955956,2.5716601065142584
0.953953953953954,2.632680371872447
0.9519519519519519,2.976461663254551
0.94994994994995,2.858626161720659
0.9479479479479479,2.7057973852295585
0.9459459459459459,2.704979171376469
0.943943943943944,3.192925735010674
0.9419419419419419,2.8576081506373217
0.93993993993994,2.7031642631854447
0.9379379379379379,3.031898643273899
0.9359359359359359,3.170281693086979
0.933933933933934,3.067124066530475
0.9319319319319319,2.921424639768198
0.92992992992993,2.6660596997323767
0.9279279279279279,2.5641803892003594
0.9259259259259259,2.721447642511656
0.9239239239239239,2.774782380867294
0.9219219219219219,2.963453202174793
0.91991991991992,2.2191831451811876
0.9179179179179179,2.4355319670715008
0.9159159159159159,2.782328223279698
0.9139139139139139,3.060577308678023
0.9119119119119119,2.699449418157554
0.9099099099099099,2.755402460675585
0.9079079079079079,2.6959673428321147
0.9059059059059059,2.5849370005562866
0.9039039039039038,2.291485183281696
0.9019019019019019,3.013077564945271
0.8998998998998999,2.1639192802916707
0.8978978978978979,2.330052622796685
0.8958958958958959,3.0533021212731817
0.8938938938938938,2.234346528188186
0.8918918918918919,2.233597741755253
0.8898898898898899,2.3230740084230144
0.8878878878878879,2.6286430512786207
0.8858858858858859,2.18498775516632
0.8838838838838838,2.0137853101321523
0.8818818818818819,2.3488546739573257
0.8798798798798799,2.432532919294807
0.8778778778778779,2.0762796570997732
0.8758758758758759,2.470058651821424
0.8738738738738738,2.051206282938637
0.8718718718718719,2.3612286871704105
0.8698698698698699,2.4232659483115415
0.8678678678678678,2.7592841559689836
0.8658658658658659,2.3963240505517964
0.8638638638638638,2.635103862256239
0.8618618618618619,1.8072718012628004
0.8598598598598599,2.638707978507896
0.8578578578578578,1.9257887457216236
0.8558558558558559,1.9782496841748938
0.8538538538538538,2.0607761356326226
0.8518518518518519,1.6581409049734295
0.8498498498498499,1.8274091179956837
0.8478478478478478,1.6004077520244762
0.8458458458458459,2.818564543708363
0.8438438438438438,1.9023156187786192
0.8418418418418419,2.0380040607499295
0.8398398398398399,1.7794539555036009
0.8378378378378378,1.6740578123514651
0.8358358358358359,1.8218269642064033
0.8338338338338338,1.3956044727651018
0.8318318318318318,1.6899893064512956
0.8298298298298299,2.1484932055425903
0.8278278278278278,2.194312180628462
0.8258258258258259,2.0671074430346668
0.8238238238238238,1.5018284035679434
0.8218218218218218,1.3675568344921716
0.8198198198198199,1.8000123118580547
0.8178178178178178,2.177071241356287
0.8158158158158157,1.8787365969304914
0.8138138138138138,1.7365864131735274
0.8118118118118118,1.603710329502116
0.8098098098098099,1.443337371599265
0.8078078078078078,1.8748699848219244
0.8058058058058057,1.693943902530199
0.8038038038038038,1.7032872112874904
0.8018018018018018,1.6454441404230735
0.7997997997997999,1.718587273376476
0.7977977977977978,1.667905453137985
0.7957957957957957,1.6810165807462332
0.7937937937937938,1.341734428466536
0.7917917917917918,1.2259935512096927
0.7897897897897898,1.1552966239089635
0.7877877877877878,1.0430888100407354
0.7857857857857857,1.5787609860508476
0.7837837837837838,1.4266113448700872
0.7817817817817818,1.414231724949226
0.7797797797797797,1.004397308349914
0.7777777777777778,1.5210755345519595
0.7757757757757757,1.4716183612770424
0.7737737737737738,0.46532130239822633
0.7717717717717718,1.3770710045087309
0.7697697697697697,1.4367309495780474
0.7677677677677678,1.0799089810624618
0.7657657657657657,1.4675807556368263
0.7637637637637638,1.4591925246879693
0.7617617617617618,0.6022310060777453
0.7597597597597597,0.632578120714404
0.7577577577577578,1.3730369372954303
0.7557557557557557,1.4678174027798465
0.7537537537537538,1.0377027927732063
0.7517517517517518,1.3087230588275045
0.7497497497497497,1.6440191170552962
0.7477477477477478,0.8101112614360902
0.7457457457457457,0.7409224741521632
0.7437437437437437,1.5163584965045542
0.7417417417417418,1.2953464506311527
0.7397397397397397,0.9402151680119455
0.7377377377377378,1.0936011578330462
0.7357357357357357,1.0123807976389185
0.7337337337337337,0.49264725759883227
0.7317317317317318,1.5865231669960833
0.7297297297297297,0.5484485367327321
0.7277277277277278,1.0725314707188607
0.7257257257257257,1.188646702086076
0.7237237237237237,0.962574028215062
0.7217217217217218,0.5031064826058607
0.7197197197197197,0.5939066314746638
0.7177177177177176,0.7085164214902729
0.7157157157157157,0.7393109182982417
0.7137137137137137,1.0564691967187045
0.7117117117117118,0.9841753861849623
0.7097097097097097,1.3458022818642772
0.7077077077077076,0.4166906896557618
0.7057057057057057,0.38659227443548144
0.7037037037037037,0.5058469246920506
0.7017017017017018,0.37176992301192574
0.6996996996996997,0.3926002405396424
0.6976976976976976,0.7007596811484165
0.6956956956956957,0.8954526642273981
0.6936936936936937,0.35122325053421743
0.6916916916916918,0.64658099045622
0.6896896896896897,0.4582551999018532
0.6876876876876876,0.5786185603073216
0.6856856856856857,1.0028604358621853
0.6836836836836837,0.7302211319211201
0.6816816816816818,0.12143336029026403
0.6796796796796797,0.48365657850949395
0.6776776776776776,0.14776846700638208
0.6756756756756757,0.9398907734622621
0.6736736736736737,0.7639398325496529
0.6716716716716717,-0.1646185364073237
0.6696696696696697,0.5893543946800368
0.6676676676676676,0.9303495965956119
0.6656656656656657,0.2857584582052204
0.6636636636636637,0.3175427845443586
0.6616616616616617,0.3859317292437367
0.6596596596596597,0.7184917317191736
0.6576576576576576,0.28492330459644655
0.6556556556556556,-0.11283889992942803
0.6536536536536537,0.46037082697981546
0.6516516516516517,-0.2117129880983984
0.6496496496496497,0.6844378793788142
0.6476476476476476,0.49534953011352023
0.6456456456456456,0.07681867549187911
0.6436436436436437,-0.12378153934850683
0.6416416416416417,0.06556995149016695
0.6396396396396397,-0.33969960277524325
0.6376376376376376,0.28002027983963373
0.6356356356356356,0.559742288458249
0.6336336336336337,-0.05019145098610524
0.6316316316316316,0.7389981919915048
0.6296296296296297,-0.2209939244642055
0.6276276276276276,-0.1219154931086087
0.6256256256256256,-0.3705460378174968
0.6236236236236237,0.2777335406525139
0.6216216216216216,0.12809716214406588
0.6196196196196196,-0.139234725243318
0.6176176176176176,-0.0641622100298907
0.6156156156156156,-0.01071305259588183
0.6136136136136137,0.4255473865940168
0.6116116116116116,-0.23720288254783808
0.6096096096096096,0.1077190988750471
0.6076076076076076,-0.4199823932314215
0.6056056056056056,0.03664684408017416
0.6036036036036037,0.5232971207293086
0.6016016016016016,-0.7270580802224607
0.5995995995995996,0.16645031835914248
0.5975975975975976,-0.554717476311116
0.5955955955955956,-0.4727674974416833
0.5935935935935936,-0.43071329642009926
0.5915915915915916,-0.6567098989371789
0.5895895895895895,-0.06172017118820483
0.5875875875875876,0.10324722896324295
0.5855855855855856,-0.2513536763753287
0.5835835835835836,-0.7027078217236176
0.5815815815815816,-0.5501663427464654
0.5795795795795795,-0.7523577153088501
0.5775775775775776,0.06256061936248047
0.5755755755755756,-0.8665485729053677
0.5735735735735736,0.02880576977005178
0.5715715715715716,-0.7211320187798775
0.5695695695695695,-0.6194719696308342
0.5675675675675675,-0.15766369509397277
0.5655655655655656,-0.8612462377652083
0.5635635635635636,-0.5834383524327916
0.5615615615615616,-0.7473767856306006
0.5595595595595595,-0.25619407977089864
0.5575575575575575,-0.527312333998273
0.5555555555555556,-0.594793935562
0.5535535535535536,-0.8284770905619254
0.5515515515515516,-0.7397870511123221
0.5495495495495495,-1.0875214198244825
0.5475475475475475,-1.4130379542969203
0.5455455455455456,-1.020523337529874
0.5435435435435436,-0.4556715615993802
0.5415415415415415,-0.821573650501459
0.5395395395395395,-0.879758737231294
0.5375375375375375,-1.2529306879364024
0.5355355355355356,-0.4553885013198048
0.5335335335335336,-0.9773949429454012
0.5315315315315315,-1.0408975644944038
0.5295295295295295,-0.7757896716271556
0.5275275275275275,-0.7441211955939423
0.5255255255255256,-1.3987369682192798
0.5235235235235236,-0.5612636733839049
0.5215215215215215,-0.6642452868414804
0.5195195195195195,-0.8979996701764968
0.5175175175175175,-0.5927127758185786
0.5155155155155156,-0.36154749853834633
0.5135135135135136,-0.66365026730914
0.5115115115115115,-0.8194362400816011
0.5095095095095095,-0.7626905320609918
0.5075075075075075,-0.8032825312953848
0.5055055055055055,-0.9070600915637903
0.5035035035035035,-1.1169824314224173
0.5015015015015015,-1.2753719439332318
0.49949949949949946,-1.0757850091418728
0.4974974974974975,-1.4007037808235552
0.49549549549549554,-1.0511374092289145
0.4934934934934935,-0.8650039404835621
0.4914914914914915,-1.1604576147724865
0.48948948948948945,-1.1596897131017372
0.4874874874874875,-1.116223966541674
0.48548548548548554,-1.1635753519213665
0.48348348348348347,-1.8063405513097288
0.4814814814814815,-0.7831966516991102
0.47947947947947944,-0.7936304228418878
0.4774774774774775,-1.3513470658137683
0.47547547547547553,-0.9979051720594149
0.47347347347347346,-1.124680503374543
0.4714714714714715,-1.511343000579794
0.46946946946946944,-1.1976025854465797
0.4674674674674675,-1.1939561956853668
0.4654654654654655,-1.1926315489488382
0.46346346346346345,-1.4962097892432205
0.4614614614614615,-1.759188268524459
0.45945945945945943,-1.5808936301120138
0.4574574574574575,-1.6561691579355324
0.4554554554554555,-1.292574499167765
0.45345345345345345,-1.53325266112669
0.4514514514514515,-1.6358112307231372
0.4494494494494494,-1.6895733073580672
0.44744744744744747,-1.2649646309019864
0.4454454454454454,-1.4801344684281634
0.44344344344344344,-1.572478208277503
0.4414414414414415,-2.1320584568531062
0.4394394394394394,-1.9044938305689552
0.43743743743743746,-1.4499460970315545
0.4354354354354354,-1.513023382252546
0.43343343343343343,-1.3962056564565628
0.4314314314314315,-1.1829935159985634
0.4294294294294294,-1.5850739437841779
0.42742742742742745,-1.3307867545342904
0.4254254254254254,-2.317072650420611
0.42342342342342343,-1.8354123743926585
0.42142142142142147,-1.373116510252979
0.4194194194194194,-1.618090467281347
0.41741741741741745,-2.0121445369314337
0.4154154154154154,-1.3240518945232478
0.4134134134134134,-1.8619179457366655
0.41141141141141147,-1.2716420470175056
0.4094094094094094,-1.7840387577605044
0.40740740740740744,-1.9902418793792997
0.4054054054054054,-2.1413288803221633
0.4034034034034034,-1.8745832238721227
0.40140140140140146,-1.6143335521435167
0.3993993993993994,-1.8068515420655473
0.39739739739739743,-1.7682245086030244
0.39539539539539537,-1.7549539526672002
0.3933933933933934,-1.8269344301319406
0.39139139139139134,-1.920438165023716
0.3893893893893894,-1.692299903610539
0.3873873873873874,-2.2801219263285954
0.38538538538538536,-1.814935260432277
0.3833833833833834,-2.2538172528294202
0.38138138138138133,-2.0109767034241828
0.3793793793793794,-2.077291079274402
0.3773773773773774,-1.6251715842459902
0.37537537537537535,-1.7043652748105305
0.3733733733733734,-2.1566032850326624
0.37137137137137133,-2.341637572457778
0.36936936936936937,-2.30159061339884
0.3673673673673674,-1.8457471123158433
0.36536536536536535,-2.1467990497599616
0.3633633633633634,-2.2718099533166827
0.3613613613613613,-1.9224456491684196
0.35935935935935936,-2.24918370060445
0.3573573573573574,-2.162509848454427
0.35535535535535534,-2.376423643807094
0.3533533533533534,-2.298349667677291
0.3513513513513513,-2.3423775662175927
0.34934934934934936,-2.159687067827783
0.3473473473473474,-1.9634135117582796
0.34534534534534533,-2.5876870950007844
0.3433433433433434,-2.4236119716347737
0.3413413413413413,-2.36483547971685
0.33933933933933935,-2.3224870529984942
0.3373373373373374,-2.3008957859974597
0.3353353353353353,-1.7047224611478855
0.33333333333333337,-2.5310063984377407
0.3313313313313313,-2.252884874219744
0.32932932932932935,-2.4705216511502166
0.3273273273273274,-2.3174031904361474
0.3253253253253253,-2.4818092570590258
0.32332332332332336,-2.228492588007933
0.3213213213213213,-2.1185136085011274
0.31931931931931934,-2.325520941763462
0.31731731731731727,-2.7268714326916887
0.3153153153153153,-2.481414143338834
0.31331331331331336,-2.2586355979431842
0.3113113113113113,-2.643009630433631
0.30930930930930933,-2.4544416164373297
0.30730730730730726,-2.367873358526985
0.3053053053053053,-2.2879385827151952
0.30330330330330335,-2.130573272262671
0.3013013013013013,-2.527211173192952
0.2992992992992993,-2.2908409208426743
0.29729729729729726,-2.8239130460272768
0.2952952952952953,-2.0539105803980875
0.29329329329329334,-2.5616258303954744
0.2912912912912913,-2.712007131297049
0.2892892892892893,-2.3967102664822346
0.28728728728728725,-2.7034527868870217
0.2852852852852853,-2.4780649894171054
0.28328328328328334,-2.5153886884709915
0.28128128128128127,-2.5576305445041383
0.2792792792792793,-2.3308945283766547
0.27727727727727725,-3.0870322952337728
0.2752752752752753,-3.1307872982108336
0.27327327327327333,-2.7187908417352915
0.27127127127127126,-2.9978324845876756
0.2692692692692693,-3.2417477992849575
0.26726726726726724,-2.6732383337320775
0.2652652652652653,-2.0590626927295896
0.2632632632632632,-2.712644852380982
0.26126126126126126,-2.841328410845578
0.2592592592592593,-2.5500371010792655
0.25725725725725723,-3.1605141024020407
0.2552552552552553,-2.4412761924632376
0.2532532532532532,-2.357190397624266
0.25125125125125125,-2.4507324363312657
0.2492492492492493,-3.1477700898368903
0.24724724724724723,-3.11583665237683
0.24524524524524527,-3.3129436762479116
0.2432432432432432,-2.594650291993318
0.24124124124124124,-3.2032740590687867
0.2392392392392393,-2.984410807196044
0.23723723723723722,-2.594157548270874
0.23523523523523526,-2.5238691947433782
0.2332332332332332,-2.49841835184789
0.23123123123123124,-3.257996796137287
0.22922922922922928,-2.981908027005295
0.2272272272272272,-2.605226103979994
0.22522522522522526,-2.9732601615388123
0.2232232232232232,-2.6813705692468703
0.22122122122122123,-2.535303769125797
0.21921921921921927,-2.837191812840568
0.2172172172172172,-3.10016948058273
0.21521521521521525,-3.0107123463067165
0.21321321321321318,-2.715520745583016
0.21121121121121122,-2.9086913004017196
0.20920920920920927,-3.7714489220574063
0.2072072072072072,-2.696919873591065
0.20520520520520524,-2.8695792465581302
0.20320320320320318,-2.88675130572632
0.20120120120120122,-3.49560392145705
0.19919919919919926,-2.776746532839286
0.1971971971971972,-3.1408025630759355
0.19519519519519524,-3.160213519348228
0.19319319319319317,-3.5477957197956216
0.1911911911911912,-3.1876374592544443
0.18918918918918914,-3.153086446162522
0.1871871871871872,-3.254022938086117
0.18518518518518523,-2.935219963484306
0.18318318318318316,-3.2464620471548105
0.1811811811811812,-3.1266086361571706
0.17917917917917914,-3.172371297276437
0.17717717717717718,-3.270215303365874
0.17517517517517522,-2.8594125773581314
0.17317317317317316,-3.4139638135122383
0.1711711711711712,-2.9251770567978364
0.16916916916916913,-2.8121200150737047
0.16716716716716717,-2.789281421444375
0.16516516516516522,-2.480838689707375
0.16316316316316315,-3.1599408345953712
0.1611611611611612,-3.3185772275654384
0.15915915915915912,-2.6486028668603985
0.15715715715715717,-3.8148891049173423
0.1551551551551552,-3.428741662257945
0.15315315315315314,-2.9073094543263975
0.1511511511511512,-3.402071240636861
0.14914914914914912,-3.403224727543651
0.14714714714714716,-3.153779909586593
0.1451451451451452,-3.6260401260226036
0.14314314314314314,-3.605959118355072
0.14114114114114118,-3.725650152734606
0.1391391391391391,-3.81586251766759
0.13713713713713716,-3.6901587778740543
0.1351351351351351,-3.532144937722753
0.13313313313313313,-3.6466451585714625
0.13113113113113117,-4.1670307987865405
0.1291291291291291,-2.9102839155972755
0.12712712712712715,-3.157485163941889
0.12512512512512508,-3.3540709510241125
0.12312312312312312,-3.2799018121664805
0.12112112112112117,-3.3118688846807487
0.1191191191191191,-3.9122914347453612
0.11711711711711714,-3.6804385000959168
0.11511511511511507,-3.3036904820171586
0.11311311311311312,-3.345124056933728
0.11111111111111116,-3.227153573139391
0.10910910910910909,-3.3792978065058006
0.10710710710710714,-3.998360413650061
0.10510510510510507,-3.5631532115974878
0.10310310310310311,-2.9668275275432605
0.10110110110110115,-3.8607332070263864
0.09909909909909909,-4.009994200463595
0.09709709709709713,-4.126062765742585
0.09509509509509506,-4.134435192220561
0.0930930930930931,-3.625199750872933
0.09109109109109115,-3.927918095186891
0.08908908908908908,-3.630495392880478
0.08708708708708712,-3.6532037592406943
0.08508508508508505,-3.730182950862992
0.0830830830830831,-3.7861495989589407
0.08108108108108114,-3.0209745671209216
0.07907907907907907,-3.709639991841489
0.07707707707707712,-3.8098587193869253
0.07507507507507505,-3.5986279606869522
0.07307307307307309,-4.211639066141313
0.07107107107107113,-4.033821227576027
0.06906906906906907,-4.129929187344778
0.06706706706706711,-3.533032811584495
0.06506506506506504,-3.5425245500841345
0.06306306306306309,-4.489414006226434
0.06106106106106102,-3.7446908856347134
0.05905905905905906,-4.053961066610862
0.0570570570570571,-3.9159376315069974
0.055055055055055035,-3.988510050523511
0.05305305305305308,-4.277058786351051
0.05105105105105101,-3.5612509953251243
0.049049049049049054,-3.840709887635612
0.0470470470470471,-4.003978510736275
0.04504504504504503,-4.175394529618883
0.04304304304304307,-3.8388603026364354
0.041041041041041004,-4.352702381201318
0.03903903903903905,-3.761627915262349
0.03703703703703709,-3.876188204208241
0.03503503503503502,-3.947767716882582
0.033033033033033066,-3.919622585161416
0.031031031031030998,-3.8292651531737065
0.02902902902902904,-3.8172693673207783
0.027027027027027084,-3.6150641364692198
0.025025025025025016,-3.9365441775849903
0.02302302302302306,-4.0751972270408015
0.02102102102102099,-3.489451783467852
0.019019019019019034,-3.7128023893760105
0.017017017017017078,-4.438365178706037
0.01501501501501501,-4.192727958392078
0.013013013013013053,-3.739087223861589
0.011011011011010985,-3.6575500712210163
0.009009009009009028,-4.046085220924718
0.00700700700700696,-3.519726894017705
0.005005005005005003,-3.559994779929397
0.0030030030030030463,-3.952693156521287
0.0010010010010009784,-4.170780884909907
-0.0010010010010010895,-4.1253047306809005
-0.0030030030030030463,-3.8438247762752398
-0.005005005005005003,-4.08577665148436
-0.00700700700700696,-3.634654184806551
-0.009009009009008917,-4.117668396338779
-0.011011011011011096,-3.898756789949122
-0.013013013013013053,-4.28026103994447
-0.01501501501501501,-4.213024816127576
-0.017017017017016967,-3.5432632994699493
-0.019019019019018923,-3.9313336494653437
-0.021021021021021102,-4.567837150674353
-0.02302302302302306,-4.298996644401252
-0.025025025025025016,-4.432799911076255
-0.027027027027026973,-3.8548880027679147
-0.02902902902902893,-3.8621052924759023
-0.03103103103103111,-4.479334865022586
-0.033033033033033066,-4.279092139110241
-0.03503503503503502,-3.8955143539381503
-0.03703703703703698,-4.463477297369218
-0.039039039039038936,-4.371578595425016
-0.041041041041041115,-4.257848909058154
-0.04304304304304307,-4.066411429975038
-0.04504504504504503,-3.7773384385201614
-0.047047047047046986,-3.956208814347713
-0.04904904904904894,-4.176870878984579
-0.05105105105105112,-4.041265375588667
-0.05305305305305308,-4.397143216538154
-0.055055055055055035,-3.728888431555403
-0.05705705705705699,-4.36635630665609
-0.05905905905905895,-3.6711378689836547
-0.06106106106106113,-4.022179685568987
-0.06306306306306309,-4.352898839172421
-0.06506506506506504,-4.476903254241567
-0.067067067067067,-4.0117717118449345
-0.06906906906906896,-4.558202833078027
-0.07107107107107113,-4.154260227494094
-0.07307307307307309,-4.068276051606554
-0.07507507507507505,-4.514318999673822
-0.077077077077077,-4.190844393722607
-0.07907907907907896,-4.586566793578786
-0.08108108108108114,-4.444004263301149
-0.0830830830830831,-3.895329688857176
